"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"KVALITA_ORIG";"KVALITA";"MINIMIAREAL";"MOZAIKA";"CELISTVOST";"KONEKTIVITA";"RED_LIST";"INVASIVE";"EXPANSIVE";"MRTVE_DREVO";"KALAMITA_POLOM";"RED_LIST_SPECIES";"INVASIVE_LIST";"EXPANSIVE_LIST";"RELATIVE_AREA_PERC";"EVL_AREA_PERC";"W_AREA_HA";"W_AREA_PERC";"VYPLNENOST_TD";"VYPLNENOST_KVALITA";"VYPLNENOST_MD";"PERC_SPAT";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN"
"CZ0210011";"LounÌn";"5130";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0210011";"LounÌn";"6210";2,71408479747111;5;7,23137872248015;4,8209191483201;9,99985650335365;7,17907004995578;1,35704239873556;10;10;10;0,783638016143084;10;10;NA;NA;"Cirsium acaule, Centaurea triumfettii subsp. axillaris";"NA";"NA";0,0201636664610869;14,3223590965148;0;0;1;1;0;100;0;0;100;2017-05-29;2017-05-29;2017-05-29;2017-05-29
"CZ0210022";"KozÌ h˘ra";"9170";122,195210515181;2,47109069363919;3,74485594769374;2,73191935768442;2,80838479800887;2,50551513250119;4,07317368383935;10;2,82350543614453;9,5039574204282;3,42466725307756;9,423067659932;9,423067659932;0,861757774410131;0;"Serratula tinctoria, Platanthera bifolia, Malus sylvestris, Adenophora liliifolia, Dianthus superbus, Potentilla alba, Euphorbia villosa, Cephalanthera damasonium, Orchis purpurea, Cephalanthera rubra, Neottia nidus-avis, Carex michelii";"Pinus nigra";"Crataegus sp., Ligustrum vulgare, Rosa sp., Rubus fruticosus agg., Urtica dioica";0,0734849308382343;52,9941824115484;0;0;0,423613520961261;1;0,423613520961261;100;0;0;100;2013-05-24;2013-07-08;2013-06-06;2013-05-24
"CZ0210022";"KozÌ h˘ra";"6210";0,317111332245944;5;10;6,66666666666667;8,66254533725042;6,2184280453485;0,158555666122972;10;0;10;1,98465907874817;10;10;NA;NA;"Gentianella amarella, Gentianopsis ciliata, Gentianella amarella subsp. amarella, Platanthera sp.";"NA";"NA";0,00235590543832527;0,13752630495876;0;0;1;1;0;100;0;0;100;2013-05-24;2013-07-08;2013-06-08;2013-05-24
"CZ0210022";"KozÌ h˘ra";"9190";29,3051136261308;5,26268331781219;5,67081281228576;4,1839300040417;2,18206735113309;1,55410542865253;4,88418560435513;10;0;8,4663511909441;3,49536400359957;10;10;7,2109568842539;0;"Inula hirta, Serratula tinctoria, Pyrus pyraster, Malus sylvestris, Potentilla alba, Euphorbia villosa, Cypripedium calceolus, Neottia nidus-avis, Orchis purpurea, Cephalanthera damasonium, Orchis militaris";"NA";"NA";0,310466897232911;12,7091768208165;0;0;0,931520224807081;1;0,931520224807081;100;0;0;100;2013-05-24;2013-05-24;2013-05-24;2013-05-24
"CZ0210023";"Pust· seË";"6510";4,46571933308616;8,85597703914561;9,74102478231489;9,06466788097367;10;6,66666666666667;1,48857311102872;10;7,71195407829122;9,20507657868891;1,86797687194241;10;10;NA;NA;"Botrychium lunaria, Saxifraga tridactylites, Orchis ustulata, Dactylorhiza majalis, Potentilla thuringiaca";"NA";"NA";0,00254879247036746;64,8397018816241;0;0;1;1;0;100;0;0;100;2019-05-08;2019-05-08;2019-05-08;2019-05-08
"CZ0210027";"VodÏradskÈ buËiny";"9130";34,8856317567112;4,89939033030015;7,78904859204326;5,33305054515191;8,8207543447327;6,27812810506065;0,872140793917781;10;0;8,27931381667351;0,313420294568757;10;10;4,53211883794369;0;"Deschampsia cespitosa subsp. parviflora";"NA";"NA";0,0265074856614014;10,9902930354228;0;0;0,937772620923107;1;0,937772620923107;100;0;0;100;2015-05-15;2015-05-16;2015-05-15;2015-05-15
"CZ0210027";"VodÏradskÈ buËiny";"9110";184,693996936284;2,45047883959603;6,32104393958197;3,63415553914419;5,55578902399309;4,98795688826541;4,61734992340711;10;0;9,86267859467825;0,277251166222463;10;10;2,89097674714968;0;"Deschampsia cespitosa subsp. parviflora";"NA";"NA";0,134194829434367;58,1855923484243;0;0;0,664057894092343;1;0,664057894092343;99,8312065060113;0;0;100;2015-05-15;2015-05-18;2015-05-15;2015-05-15
"CZ0210027";"VodÏradskÈ buËiny";"3130";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0210028";"Pos·zavskÈ buËiny";"9130";84,6010227727451;6,7345529410771;9,32647969638638;7,68570547909807;9,76069027903041;9,11531889166646;2,11502556931863;10;6,95898862324167;9,3285475515791;0,293118095546815;9,97640739578083;9,97640739578083;5,22217719980317;0;"Neottia nidus-avis";"Impatiens parviflora";"Urtica dioica";0,0642832101688116;54,7777229260033;2,53659101410092;0,0299829828407004;0,9700170171593;1;0,9700170171593;99,809196714963;0;30,4193409272278;69,5806590727722;2009-05-22;2021-04-29;2014-10-22;2012-05-04
"CZ0210028";"Pos·zavskÈ buËiny";"9180";31,0450210812399;6,87672019989901;5,88403007397405;5,31158920326874;9,31384743910734;9,13958404778427;3,88062763515498;10;5,85456932715652;8,89948674957066;0,633425344982975;6,26370541250382;10;9,14653911627717;0;"Lactuca viminea, Aurinia saxatilis subsp. arduini";"Impatiens parviflora";"NA";0,175196524467964;20,1011229803707;0;0;1;1;0,984093134722509;98,4093134722509;0;100;0;2009-05-22;2012-06-30;2011-05-27;2012-05-01
"CZ0210028";"Pos·zavskÈ buËiny";"6190";0,545204128363099;5;8,89982533093047;6,29994177697682;10;7,03339155635651;1,0904082567262;10;0;5,48458922455731;1,85965522237697;10;10;NA;NA;"Aurinia saxatilis subsp. arduini, Gratiola officinalis, Galeopsis ladanum, Carex fritschii";"NA";"NA";0,167973190668916;0,353010397543424;0;0;1;1;0;100;0;100;0;2009-07-02;2012-06-30;2010-07-01;2009-07-02
"CZ0210029";"ZadnÌ Hr·dek";"6210";8,6748683593746;2,17709904636394;9,21131646660288;4,52183818644358;7,08209215930958;5,35384517115926;4,3374341796873;10;10;10;2,49908835463442;9,70479181469871;10;NA;NA;"Stipa capillata, Potentilla arenaria, Orthantha lutea, Carex humilis, Prunella grandiflora, Bothriochloa ischaemum, Pulsatilla pratensis subsp. bohemica";"Arrhenatherum elatius";"NA";0,0644479318977975;67,5877347250189;0;0;0,921131646660288;1;0;84,6466323119662;0;0;100;2016-10-20;2016-10-20;2016-10-20;2016-10-20
"CZ0210034";"Vöetatsk· Ëernava";"7210";2,09017922279953;10;10;10;10;7,15872408285079;4,18035844559907;10;7,01238476941188;9,24227290659308;4,82528925082135;10;8,48855701796425;NA;NA;"Cladium mariscus, Juncus subnodulosus, Carex viridula, Epipactis palustris, Carex lepidocarpa, Tetragonolobus maritimus, Orchis palustris, Salix rosmarinifolia, Equisetum ramosissimum, Schoenus ferrugineus, Centaurium littorale subsp. compressum, Carex distans";"NA";"Calamagrostis epigejos";64,9942970216907;19,074831895166;0;0;1;1;0;100;0;0;100;2017-05-23;2017-07-24;2017-06-12;2017-05-23
"CZ0210043";"Hradec a KuchyÚka";"9110";35,4321934812964;4,75685800773263;9,09345986007665;6,23634460581607;10;9,61700245094473;0,885804837032411;10;0;9,06025826942972;0;10;10;5,94975832904431;0;"NA";"NA";"NA";0,025744297267812;23,3605508012022;0;0;1;1;1;100;0;100;0;2007-11-17;2008-10-04;2008-08-24;2008-10-04
"CZ0210043";"Hradec a KuchyÚka";"9180";21,7478410032491;6,81378848346479;7,29028614013821;6,17910420305488;7,56190964430734;7,12113906295841;2,71848012540613;10;0;9,32082933743957;0,650943407460398;10;8,92445150281593;9,36270864435955;0;"Galeopsis ladanum, Sorbus collina";"NA";"Rubus fruticosus agg., Rubus idaeus, Urtica dioica";0,122729701116342;14,3384164133402;0;0;1;1;1;100;0;100;0;2007-11-17;2010-07-29;2009-05-23;2008-10-04
"CZ0210044";"Na hor·ch u K¯eöÌna";"8230";0,0384631136614824;5;10;6,66666666666667;10;6,66666666666667;0,0641051894358039;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";0,0456546795342635;0,817334324830691;0;0;1;1;0;0;0;0;100;2014-05-08;2014-05-08;2014-05-08;2014-05-08
"CZ0210044";"Na hor·ch u K¯eöÌna";"6210";1,22621823716542;4,52949100948669;7,13177940318994;4,44084694178442;10;7,86122418955506;0,613109118582711;10;0;8,75179706969388;3,00576026195926;10;10;NA;NA;"Pulsatilla pratensis subsp. bohemica, Antennaria dioica, Orchis morio, Potentilla arenaria, Juniperus communis, Polygala chamaebuxus, Thesium alpinum";"NA";"NA";0,00910990532268685;26,0569194628757;0;0;1;1;0;90,5898201897339;0;0;100;2014-05-08;2014-05-08;2014-05-08;2014-05-08
"CZ0210044";"Na hor·ch u K¯eöÌna";"6210p";1,40418631959068;5;10;6,66666666666667;10;6,66666666666667;0,702093159795338;10;0;10;2,93199907478608;2,79436248216956;10;NA;NA;"Pulsatilla pratensis subsp. bohemica, Potentilla arenaria, Thesium alpinum, Orchis morio, Juniperus communis, Antennaria dioica, Festuca nigrescens";"Arrhenatherum elatius";"NA";0,152629076401914;29,8387095636632;0;0;1;1;0;100;0;0;100;2014-05-08;2014-05-08;2014-05-08;2014-05-08
"CZ0210047";"T¯emöÌn a H¯ebence";"9110";63,8267860710865;4,45661936300395;8,92956225568678;5,65374817431573;4,91117126008145;4,51145864584177;1,59566965177716;10;0;9,83975135143116;0,598510607016183;10;9,95603860124451;7,30045702909952;0;"Scrophularia umbrosa, Diphasiastrum issleri";"NA";"Rubus fruticosus agg., Rubus idaeus";0,0463752196185787;37,9970233321669;0;0;0,990222513851354;1;0,973483175096426;100;0;0;100;2015-07-23;2015-08-14;2015-07-31;2015-07-28
"CZ0210047";"T¯emöÌn a H¯ebence";"8220";3,60523969607191;0,114935863669851;10;3,40995724244657;10;9,1072420639098;10;10;7,24075275947345;9,84273204354655;0;10;10;NA;NA;"NA";"NA";"NA";0,0529500484660007;2,14625215026696;0;0;1;1;0;66,3840379308279;0;0;100;2015-07-28;2015-08-14;2015-08-11;2015-08-14
"CZ0210047";"T¯emöÌn a H¯ebence";"9180";5,50877485931237;5;5,40085466146094;3,60056977430729;10;8,09968521546431;0,688596857414047;10;0;8,15390547003121;0;10;10;10;0;"NA";"NA";"NA";0,0310876970224135;3,27945459493796;0;0;1;1;1;100;0;0;100;2015-07-28;2015-08-14;2015-08-02;2015-07-28
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"9170";68,1535128421363;4,53856655760196;8,02961158044866;5,37160513366099;7,43046741040292;5,52067034868314;2,27178376140454;10;0;9,73652713770611;5,41183854586204;10;10;3,57948659783695;0;"Arabis pauciflora, Sorbus aria, Taxus baccata, Hieracium kalksburgense, Geranium sanguineum, Juniperus communis, Pulsatilla pratensis subsp. bohemica, Inula hirta, Galium glaucum, Aurinia saxatilis subsp. arduini, Cotoneaster integerrimus, Hieracium schmidtii, Centaurea triumfettii subsp. axillaris, Carex humilis, Anthericum liliago, Potentilla arenaria, Galium mollugo, Sorbus collina";"NA";"NA";0,0409856994924111;25,3472727254672;0;0;0,947648295096752;1;0,930228146912876;87,9909009575711;0;0;100;2013-08-19;2014-09-06;2014-03-22;2014-08-01
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"4030";0,559557151118587;5;10;6,66666666666667;10;10;1,11911430223717;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";0,0403155890150423;0,208107361211753;0;0;1;1;0;0;0;0;100;2013-08-22;2014-08-03;2013-12-15;2013-08-22
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"8220";6,95960458259752;5,64852776151877;10;7,09901850767918;10;10;10;10;0;10;3,23663387370521;10;0;NA;NA;"Aurinia saxatilis subsp. arduini, Sorbus aria, Cotoneaster integerrimus, Galium glaucum, Antennaria dioica";"NA";"Rosa canina";0,10221550604645;2,58837715122801;0;0;1;1;0;0,693479544985972;0;0;100;2013-08-22;2014-09-06;2014-06-11;2014-09-02
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"9180";78,4336751472735;3,54860914881063;7,22057952821072;4,64921223561264;10;7,70456372025808;9,80420939340918;10;7,42975086222136;9,80245571716679;8,89442347293862;10;9,78249566354706;8,09583322592144;0;"Geranium sanguineum, Berberis vulgaris, Cotoneaster integerrimus, Arabis pauciflora, Carex humilis, Centaurea triumfettii subsp. axillaris, Aster amellus, Aurinia saxatilis subsp. arduini, Galium glaucum, Hieracium cymosum, Pulsatilla pratensis subsp. bohemica, Pyrus pyraster, Taxus baccata, Inula hirta, Juniperus communis, Festuca trichophylla, Hieracium schmidtii, Melampyrum arvense, Sorbus aria, Pseudolysimachion orchideum, Galeopsis ladanum, Antennaria dioica, Anthericum liliago, Potentilla arenaria, Hieracium kalksburgense, Juniperus communis subsp. communis, Myosotis discolor, Sorbus collina, Platanthera chlorantha, Anemone narcissiflora";"NA";"Urtica dioica";0,442625155611678;29,1706131043255;0;0;1;1;1;92,2199080637311;0;0;100;2013-08-19;2014-09-05;2014-05-09;2014-08-03
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"6190";3,01958812143016;4,99480638144521;9,91534101154141;6,61022734102761;9,98961276289041;8,62790595801732;6,03917624286031;10;0;10;0;10;10;NA;NA;"NA";"NA";"NA";0,930311831616918;1,1230282995061;0;0;1;1;0;2,25142910506906;0;0;100;2013-08-21;2014-09-06;2014-04-22;2014-08-03
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"8150";1,19319646537106;1,50198000457134;10;4,33465333638089;10;9,32538384848992;2,98299116342765;10;0;8,98842797083194;0,474883645005723;8,0206641681941;9,25221192830346;NA;NA;"Galeopsis ladanum";"Impatiens parviflora";"Rosa canina, Urtica dioica";1,40080002895339;0,443766945555373;0;0;1;1;0;38,1417675523507;0;0;100;2013-08-21;2014-09-03;2014-04-10;2014-08-03
"CZ0210054";"Tok";"7110";4,94115940976765;5,1134691022508;5,60460509941588;4,47690774730172;10;8,43146505309097;3,29410627317844;10;0;9,77237311443577;0;10;10;NA;NA;"NA";"NA";"NA";0,65416266290672;3,15525868328674;0;0;1;1;0;72,0326516257535;0;100;0;2009-10-24;2009-11-22;2009-10-31;2009-10-24
"CZ0210054";"Tok";"4030";93,0405664780392;3,52365327056554;8,06177977585984;5,5364897441196;9,65490050284985;8,10464094510402;10;10;9,85450452764694;9,92556213957779;0,292436870209023;10;10;NA;NA;"Drosera rotundifolia";"NA";"NA";6,70348905801116;59,4125853736733;0;0;0,999516923745861;1;0;93,6870552215749;0;100;0;2009-08-12;2009-11-22;2009-10-25;2009-10-25
"CZ0210054";"Tok";"8220";0,305151038744593;0,412880052254878;10;3,60858670150325;10;7,58245188050002;1,01717012914864;10;0;10;0;10;10;NA;NA;"NA";"NA";"NA";0,00448174425367095;0,194859219236993;0;0;1;1;0;8,25760104509755;0;100;0;2009-11-15;2009-11-15;2009-11-15;2009-11-15
"CZ0210054";"Tok";"7140";31,0013081592883;5,99073319563192;6,40749262360363;5,51904477848659;9,68979579904325;8,01631099900998;10;10;7,5063098012628;9,74539364133075;0,32242056870111;10;10;NA;NA;"Drosera rotundifolia";"NA";"NA";0,582593522802739;19,7963956737518;0;0;1;1;0;78,8034522269162;0;100;0;2009-08-12;2009-11-22;2009-11-01;2009-10-25
"CZ0210056";"TrokaveckÈ louky";"6410";1,18950159200481;5;10;6,66666666666667;10;10;0,39650053066827;10;0;10;1,70505259365741;10;0;NA;NA;"Iris sibirica, Carex hartmanii, Trollius altissimus, Crepis mollis subsp. hieracioides";"NA";"Filipendula ulmaria";0,0159510919701781;10,7647783918793;0;0;1;1;0;100;0;100;0;2011-09-26;2011-09-26;2011-09-26;2011-09-26
"CZ0210056";"TrokaveckÈ louky";"6510";2,6869407045875;5;0;2,34252129441307;0;2,34252129441307;0,895646901529166;NA;NA;NA;0;10;10;NA;NA;"NA";"NA";"NA";0,00153356127543368;24,316336717343;0;0;1;1;0;100;0;100;0;2011-09-26;2012-06-27;2012-02-10;2012-02-10
"CZ0210056";"TrokaveckÈ louky";"6430";1,86030765762623;8,89409926697885;9,33768658546905;8,8211905682986;10;9,26273284465257;0,930153828813113;10;0;8,57578489165896;0,813745607435521;9,1128253630196;9,1128253630196;NA;NA;"Trollius altissimus, Iris sibirica";"Cirsium arvense";"Cirsium oleraceum, Filipendula ulmaria, Rubus idaeus";0,0206210044673669;16,8354542857825;0;0;1;1;0;100;0;100;0;2012-06-27;2012-06-27;2012-06-27;2012-06-27
"CZ0210058";"Louky u BudenÌna";"6410";5,73227268800382;4,71577715465446;4,71577715465446;3,14385143643631;9,43155430930892;6,28770287287262;1,91075756266794;10;0;8,13467590375169;0;10;10;NA;NA;"NA";"NA";"NA";0,0768691773588808;20,037795103196;0;0;0,943155430930892;1;0;94,3155430930892;0;100;0;2012-07-23;2012-07-24;2012-07-23;2012-07-24
"CZ0210058";"Louky u BudenÌna";"6230";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0210058";"Louky u BudenÌna";"6510";3,58643463494238;4,77632186874266;7,10547950144716;4,73698633429811;9,55264373748533;6,36842915832355;1,19547821164746;10;0;8,93369866899324;0;9,63289817105159;9,63289817105159;NA;NA;"NA";"Cirsium arvense";"Rosa canina";0,0020469440444411;12,5367801354556;0;0;0,955264373748533;1;0;100;0;100;0;2012-07-23;2012-08-17;2012-07-27;2012-07-24
"CZ0210058";"Louky u BudenÌna";"6430";0,93924341152706;3,09507860134353;6,19015720268706;4,12677146845804;6,19015720268706;6,19015720268706;0,46962170576353;10;0;9,03904548436526;0;10;8,73728044621705;NA;NA;"NA";"NA";"Filipendula ulmaria, Urtica dioica";0,0104112577861225;3,28322954202654;0;0;0,619015720268706;1;0;100;0;100;0;2012-07-23;2012-07-24;2012-07-23;2012-07-24
"CZ0210062";"TeslÌny";"6410";4,39426181141787;3,37516752034536;5,0857452185345;3,39049681235633;10;8,85961486787391;1,46475393713929;10;0;8,7149176146079;0,748318159985932;10;10;NA;NA;"Carex cespitosa, Pedicularis sylvatica";"NA";"NA";0,0589265914111399;10,5710514972495;0;0;1;1;0;100;0;0;100;2014-05-09;2014-05-20;2014-05-15;2014-05-20
"CZ0210062";"TeslÌny";"6230";0,355095512941948;5;7,68491537891591;5,12327691927727;10;6,66666666666667;0,118365170980649;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";0,00343473588011166;0,854235162774786;0;0;1;1;0;0;0;0;100;2014-05-09;2014-05-20;2014-05-14;2014-05-14
"CZ0210062";"TeslÌny";"6510";22,6925368784882;4,85609282839069;5,98756307054913;3,90685344783206;9,88911258974063;8,17198347916731;7,56417895949607;10;9,65229792033534;9,81517646638547;0,973048465449654;10;9,8791428236174;NA;NA;"Crepis mollis, Crepis mollis subsp. hieracioides, Potentilla thuringiaca";"NA";"Cirsium heterophyllum";0,012951679856122;54,5902784678028;0;0;0,996675145438343;1;0;100;0;31,044774136844;68,955225863156;2011-05-20;2017-10-13;2014-03-20;2014-05-10
"CZ0210062";"TeslÌny";"6430";0,537161630466288;4,15327051452656;8,30654102905311;5,53769401936874;8,30654102905311;5,53769401936874;0,268580815233144;10;0;9,80372554973665;0,476001077782576;10;8,27238136906627;NA;NA;"Carex cespitosa";"NA";"Filipendula ulmaria, Rubus idaeus";0,00595429059066367;1,29222233487573;0;0;1;1;0;83,0654102905311;0;0;100;2014-05-20;2014-06-04;2014-05-25;2014-05-20
"CZ0210064";"PÌseËn˝ p¯esyp u PÌst";"2330";0,59690328597707;5;10;6,66666666666667;10;10;1,19380657195414;10;10;10;1,38020824275443;0;10;NA;NA;"Festuca psammophila, Corynephorus canescens, Spergula morisonii";"Quercus rubra";"NA";0,0826969565456516;16,3903516152385;0;0;1;1;0;100;0;100;0;2008-08-01;2008-08-01;2008-08-01;2008-08-01
"CZ0210066";"éerka";"6210";5,19594383790007;3,50277288977057;8,31166318420069;4,99737309035139;5,46527810414559;5,28504082863441;2,59797191895003;10;0;9,52371591396479;3,82660724384594;9,60677402108929;8,17715313047904;NA;NA;"Gentianella amarella subsp. amarella, Orthantha lutea, Gentiana cruciata, Aster linosyris, Cypripedium calceolus, Inula salicina, Prunella grandiflora, Platanthera sp., Globularia bisnagarica, Orobanche elatior";"Arrhenatherum elatius";"Calamagrostis epigejos, Crataegus sp., Prunus spinosa";0,0386020652691386;30,5557971451575;0;0;0,863675287688834;1;0;66,6913673132908;0;0;100;2013-09-06;2013-09-07;2013-09-06;2013-09-06
"CZ0210100";"BÌlichovskÈ ˙dolÌ";"7220";0,133858870484456;2,23776000088908;9,26813543541119;4,82517333392605;0,731864564588808;3,57728818819627;4,46196234948188;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";0,454029780425336;0,116176364874614;0;0;1;1;0;0;0;0;100;2016-07-22;2016-10-07;2016-08-16;2016-07-22
"CZ0210100";"BÌlichovskÈ ˙dolÌ";"91E0";4,21109846623706;7,62360980042075;10;8,41573986694717;8,77018506687058;8,00580155590402;0,526387308279633;10;0;9,46349951305709;3,38089631360429;6,61625310837771;4,51406509837524;5,83591449480798;0;"Platanthera bifolia, Orchis purpurea, Gentianopsis ciliata, Ophioglossum vulgatum, Platanthera chlorantha, Cephalanthera rubra, Veratrum nigrum, Cephalanthera damasonium, Batrachium aquatile";"Impatiens parviflora, Mahonia aquifolium, Populus ◊ canadensis";"Cirsium oleraceum, Rubus fruticosus agg., Rubus idaeus, Rumex obtusifolius, Sambucus nigra, Senecio ovatus, Urtica dioica, Rumex crispus, Crataegus sp., Ligustrum vulgare, Rosa sp.";0,00468971130535235;3,65482026081563;0;0;1;1;1;100;0;0;100;2016-07-22;2016-12-09;2016-10-02;2016-10-05
"CZ0210100";"BÌlichovskÈ ˙dolÌ";"9150";54,7578274755337;8,27633297590739;9,00100466079667;8,19804171804062;9,93734509352369;6,91492078019771;10;10;9,56541541652157;9,56135196353445;4,54089277212884;3,67498589889248;3,67498589889248;5,86953810831152;0;"Orchis purpurea, Neottia nidus-avis, Veratrum nigrum, Cephalanthera damasonium, Trollius altissimus, Aquilegia vulgaris, Cypripedium calceolus, Coronilla vaginalis, Cotoneaster integerrimus, Gentianopsis ciliata, Clematis recta, Cephalanthera rubra, Orthilia secunda, Platanthera sp., Carex flava";"Impatiens parviflora, Cirsium arvense, Galinsoga quadriradiata, Galeobdolon argentatum, Juglans regia, Robinia pseudacacia";"Cirsium oleraceum, Filipendula ulmaria, Prunus spinosa, Rubus fruticosus agg., Senecio ovatus, Urtica dioica, Calamagrostis epigejos, Crataegus sp., Rosa sp., Rubus idaeus, Rumex obtusifolius, Rosa canina agg., Sambucus nigra, Hedera helix";4,74471200506363;47,5244212170271;0;0;0,996055011928628;1;0,996055011928628;100;0;0;100;2016-07-22;2016-10-24;2016-09-07;2016-10-07
